Vanilla model + Positive Masculine words,Vanilla model + Negative Masculine words,Vanilla model + Neutral Masculine words,Vanilla model + Positive Feminine words,Vanilla model + Negative Feminine words,Vanilla model + Neutral Feminine words,Bolu model + Positive Masculine words,Bolu model + Negative Masculine words,Bolu model + Neutral Masculine words,Bolu model + Positive Feminine words,Bolu model + Negative Feminine words,Bolu model + Neutral Feminine words,Wino model + Positive Masculine words,Wino model + Negative Masculine words,Wino model + Neutral Masculine words,Wino model + Positive Feminine words,Wino model + Negative Feminine words,Wino model + Neutral Feminine words,Wino and Bolu model + Positive Masculine words,Wino and Bolu model + Negative Masculine words,Wino and Bolu model + Neutral Masculine words,Wino and Bolu model + Positive Feminine words,Wino and Bolu model + Negative Feminine words,Wino and Bolu model + Neutral Feminine words
0.052377447,0.07657564,0.037951164,0.016004575,NaN,0.048065186,5.628101595878121e-10,7.509428148755326e-10,1.926718923295212e-10,8.457814344720038e-09,NaN,4.086530808189437e-09,0.0004738716,0.017102353,0.00797539,0.017517395,NaN,0.0002655238,1.411432699882642e-09,2.0412767226529738e-08,2.935288630212529e-09,3.0444864025647167e-09,NaN,2.1819837325853797e-09
0.06555116,0.0044008046,0.03302388,0.0797787,0.09782463,NaN,1.1979785427551626e-08,7.688954584139651e-09,6.47142996482164e-09,2.5823715804618175e-09,8.182178025395448e-09,NaN,0.009395383,0.0279908,0.05404608,0.030381506,0.027316496,NaN,1.245458799287169e-08,3.467119542854835e-09,1.2887318399934511e-08,3.1674725828323425e-09,1.4001865167312388e-08,NaN
0.06366432,0.043186516,0.10352648,0.08596062,0.045207225,0.0034953672,2.2517574846392385e-08,1.2979021468684238e-09,2.436828916430045e-08,4.756624307974966e-09,1.2767360418886042e-08,1.61727729819372e-09,0.001417771,0.022458926,0.029192999,0.03934242,0.008565601,0.010338895,5.9917698511102735e-09,5.540062714137761e-10,1.2593654730164161e-08,3.595593704719402e-09,5.509665640390793e-10,7.273860680445665e-11
0.02617497,0.0018876716,0.033672974,0.006115198,0.03443744,NaN,8.075918656036407e-09,6.78915865193197e-09,5.448630949200783e-09,1.1409042030563477e-08,6.848553224525489e-09,NaN,0.008337118,0.019479621,0.015779808,0.016013168,0.009524086,NaN,8.565893536149893e-09,1.0374435192861409e-08,1.1802575305974727e-08,6.113670278362626e-09,8.109427257312063e-09,NaN
0.055936925,0.076568946,NaN,0.02831028,0.14478646,0.03959987,4.410674808025261e-09,1.1247403545740046e-08,NaN,9.051087833215898e-09,2.038119652214565e-08,2.291709928770036e-08,0.015792893,0.004721336,NaN,0.0032275147,0.002523847,0.009432087,5.939848292369453e-09,4.0471172593758986e-10,NaN,7.429961975530253e-09,6.580944081346907e-09,7.030353452175397e-10
0.0638567,0.043906935,0.07038425,NaN,0.055935495,0.009748131,1.651902453020382e-08,1.1990221204793983e-08,1.1111894959725532e-08,NaN,8.356294545208698e-09,1.4679568671738252e-09,0.02628471,0.0061509833,0.04013223,NaN,0.013508894,0.009291533,6.56651637231942e-09,5.081811083051946e-10,2.263455346762644e-09,NaN,1.4711889026464142e-08,9.833940467496305e-10
0.009326581,0.019136265,0.026268251,0.01444263,0.05054584,0.024160758,1.8284299907467272e-08,4.718227697431132e-09,9.461871577909342e-09,6.093769919224279e-09,1.3303608659143151e-08,1.4432610578873906e-08,0.016190872,0.0020596758,0.010506049,0.024364173,0.00026062317,0.02579612,8.151685992885405e-10,1.4998389474829565e-09,3.1093059498638054e-09,1.5441896164536395e-09,5.234636481221688e-09,9.798436326202697e-09
0.09236859,0.031701244,0.0010902472,0.02293545,0.048468005,NaN,7.962969950092713e-09,1.8855614153379108e-09,4.3037154257019594e-09,6.654553130758245e-09,5.4096758392296884e-09,NaN,0.020014301,0.022863198,0.009557638,0.021941178,0.021974072,NaN,3.389703032152802e-09,9.333662683019828e-09,1.1538027269719642e-08,4.281688753549062e-09,5.833425603674058e-09,NaN
0.033376835,0.044031426,0.0070494283,0.013098517,0.014611691,NaN,4.49410978917153e-09,5.208662598454872e-09,1.5427284449920364e-09,1.646609324845033e-08,6.406364383426677e-09,NaN,0.0010334793,0.0040854104,0.003895294,0.0073260926,0.003640607,NaN,3.377138715378314e-09,5.21507614176242e-09,1.382268535743414e-09,6.341601802928656e-09,9.01505647910028e-09,NaN
0.04819887,0.035798937,NaN,0.04046277,0.016147252,NaN,1.4403054082734457e-08,4.188442717656393e-09,NaN,5.674891695450768e-09,3.0825685788660184e-09,NaN,0.0055264384,0.009155758,NaN,0.0032194033,0.019189823,NaN,9.959057883923705e-09,7.46587081046357e-09,NaN,9.348655044538745e-10,9.82698999171111e-09,NaN
0.06015019,0.036439568,0.000500449,0.052143995,0.08099051,0.07065246,7.367193667617844e-09,1.0094456409648345e-08,7.346154372311897e-09,1.6434496125095066e-11,1.0257450444584038e-09,1.2805694976636417e-09,0.04860431,0.0151397735,0.056325972,0.0074919052,0.034553185,0.008534998,9.730048683431747e-09,8.384538327521618e-09,9.368699357970023e-10,2.8716838195580463e-10,2.4686934024797935e-08,1.1973344371529748e-08
0.079882205,0.00799989,0.046996646,0.0065786354,0.010664404,NaN,6.749369382830217e-09,1.0550886303528628e-08,8.296277373420757e-09,6.200626470609372e-11,3.376624153894614e-09,NaN,0.001639843,0.021189824,0.0078089535,0.012763737,0.012033857,NaN,1.2865242315918124e-08,1.2412630090441468e-09,5.2870135353044745e-09,1.7104390792610502e-08,5.253168296193156e-09,NaN
0.010350063,0.006426364,0.022603855,0.08791875,0.03275624,0.008602396,8.843487789289561e-09,1.932700288698186e-08,9.47906574066959e-09,2.4459426872791568e-08,1.1233239234631487e-08,1.182701844792966e-08,0.0013910905,0.0015498549,0.031374186,0.052365303,0.04998389,0.008254692,5.436125743996101e-09,1.014691991541028e-08,4.1389326688179295e-10,1.0213718620866175e-09,1.1151355255867301e-08,1.3080176358704065e-08
0.07093106,0.005702533,0.17392403,0.12355488,0.027453467,0.08791875,1.0810460970844815e-08,4.922020430120355e-10,1.5377400935934205e-08,8.156009922988261e-09,3.917903949185453e-09,2.4459426872791568e-08,0.046998933,0.002975054,0.054328516,0.037450515,0.008974319,0.052365303,5.512196948886938e-09,1.0410320935155815e-08,5.182333118192162e-09,5.779450864065727e-09,2.8244895929063762e-08,1.0213718620866175e-09
0.014252409,0.019932494,NaN,0.04626605,0.070561625,0.17702763,6.343910952111287e-09,2.005078075795197e-09,NaN,4.995265999452325e-09,5.3938776500839225e-09,2.382231797243284e-09,0.007987767,0.006782024,NaN,0.0006124892,0.00022549182,0.037601642,2.140138247175294e-09,1.1243541174488225e-08,NaN,6.894853146754976e-09,7.831269507874161e-09,1.976273126727936e-09
0.013593383,0.0066358447,0.057022326,0.003718438,0.03937161,0.055701867,8.615364213704346e-09,1.8179711624988215e-09,5.560788662872795e-09,1.6218091748038121e-09,1.5122362473363182e-08,3.753885702284521e-09,0.002949506,0.009849384,0.016188309,0.010003336,0.012285575,0.011258304,5.493444449333751e-09,1.1239654443273572e-08,1.0852776163861044e-08,9.961405131320156e-09,8.982649235544926e-09,1.553805512033435e-08
0.009474579,0.040394843,0.0057652406,0.019030526,0.024410374,NaN,8.51414601321654e-09,1.3959313566180853e-08,1.1517351933276743e-09,3.1020619128963034e-09,4.029015371331823e-09,NaN,0.0178468,0.03258145,0.02707981,0.005179487,0.0031480948,NaN,4.7479741527300945e-09,1.891284157062856e-09,2.213146395313448e-09,3.3424177037222336e-09,2.3567970769411417e-09,NaN
0.054874424,0.036556795,0.008602396,0.008803047,0.06934684,0.014901057,6.604590374603703e-09,9.27530596772641e-09,1.182701844792966e-08,5.4178448533059864e-09,2.7207329722500617e-09,7.749762109821035e-09,0.023208823,0.0052726045,0.008254692,0.0040955767,0.026279557,0.0032001138,7.188782086969825e-09,1.1294808494738406e-08,1.3080176358704065e-08,6.599924495809262e-10,3.528911038386262e-09,8.167055809416013e-09
0.014751792,0.04423392,0.022294283,0.0031523705,0.041075308,0.008510532,8.773576934406613e-09,1.0010953455097393e-08,4.627931038392319e-09,2.378300671679323e-08,5.1415245255759245e-09,1.0101975794069018e-08,0.002227351,0.0017983019,0.0020549595,0.02351677,0.014956881,0.020743791,6.2807326145497555e-09,2.647201582939296e-09,1.2198380416883481e-08,1.5289453800249042e-09,9.162833936505901e-09,4.994761680643389e-09
0.004592322,NaN,NaN,0.050328948,0.034947716,0.001462956,1.2825133788307852e-08,NaN,NaN,2.5997416996936806e-09,9.263123375985449e-10,6.582898056523012e-09,0.013382807,NaN,NaN,0.014980316,0.0345704,0.039466992,6.910174696339588e-09,NaN,NaN,4.089498573112138e-09,3.590293852148707e-09,2.3413349592438237e-09
0.02272639,0.005406419,0.18765071,0.04644492,0.022821635,NaN,3.3903746268770796e-09,3.327102371386559e-09,3.6570065795049622e-09,1.4411569236594257e-08,6.472480559979385e-09,NaN,0.0076499134,0.0003687814,0.009862915,0.015357809,0.01126723,NaN,2.2556027740039397e-09,7.773139978906052e-10,1.7557933770090406e-09,3.5809625369143117e-09,3.270870282956473e-09,NaN
0.045048736,0.031455204,0.05414137,0.123275205,0.008510532,0.016395405,5.1213348006839965e-09,1.8507170726489441e-09,1.3029272341591458e-08,7.442559547821137e-09,1.0101975794069018e-08,2.0271178624575725e-09,0.0041081905,0.015359913,0.0183753,0.012668822,0.020743791,0.017581925,3.957720845493284e-09,7.457186393562687e-09,2.1672143968309854e-08,2.0346487661360158e-08,4.994761680643389e-09,1.5744584941357331e-09
0.014359094,0.0043785935,0.013843268,0.17702763,0.067111924,NaN,2.6571555095111776e-09,2.479250112499831e-09,1.6282643428011667e-09,2.382231797243284e-09,4.099468830370823e-09,NaN,0.007165335,0.014677919,0.018651783,0.037601642,0.0017588157,NaN,1.238566443850786e-08,6.855217088430621e-09,3.8447207223457625e-09,1.976273126727936e-09,7.01868106689485e-09,NaN
0.041897222,NaN,0.13730459,0.036147594,0.03101626,NaN,2.8079483365209268e-09,NaN,2.5844305862054995e-09,1.2209313920985565e-08,4.110867923845518e-09,NaN,0.018622175,NaN,0.03458135,0.026840165,9.49502e-05,NaN,1.620573107652401e-08,NaN,8.42420909419328e-09,2.4988599939268497e-09,1.0384209631064678e-08,NaN
0.021259984,0.07296075,0.014158353,0.0038863271,0.0106557235,0.06695044,2.5597663988463637e-09,4.7716190720858975e-09,6.07313516143293e-09,1.8113115216045195e-08,1.8470425744432362e-09,4.681105501488925e-09,0.0047301413,0.015256107,0.033545256,0.013472531,0.013889968,0.004184015,1.5840571128238057e-08,1.4027134592753399e-09,2.172632517644102e-08,2.9778236924904444e-09,1.547980227334378e-08,1.4611156062827035e-08
0.0028991252,0.026300892,0.024755545,0.03326019,0.100804575,NaN,4.876738360359845e-09,1.8976783477953063e-09,4.3264850035917846e-11,5.6669941343734376e-09,2.4577042241624714e-09,NaN,0.003944503,0.036308292,0.0003567636,0.014564235,0.0036413623,NaN,1.3497226131892193e-09,1.6485012938050048e-09,8.221393926755027e-09,1.0374156651782318e-08,3.082759453959527e-09,NaN
0.0023383014,0.087198205,0.04820624,0.01280199,0.22908036,0.042958803,4.626982828132009e-09,9.058998912125915e-09,1.645595762433949e-08,5.886112777742092e-09,3.4580174640419514e-08,4.147782825536517e-09,0.000836581,0.0055069327,0.024808265,0.025372013,0.07020965,0.0068488,2.4776377199886568e-09,1.2373989138891872e-08,1.2107723983134644e-08,1.0466072286607897e-08,3.7211311167822947e-09,1.275625303304162e-08
0.011323888,0.022626694,NaN,0.08428417,0.05264467,NaN,4.59693307031106e-09,5.867026676986686e-09,NaN,6.749798248106842e-09,1.2771188634408404e-08,NaN,0.012530163,0.0039353855,NaN,0.01458529,0.015016653,NaN,5.7606253517361594e-09,1.8559009606899934e-09,NaN,2.626774499303597e-09,2.454465963808161e-09,NaN
0.0458564,0.017635018,NaN,0.07595611,0.097342506,0.004682593,9.032961184596289e-09,1.9678017441210338e-08,NaN,3.2260175121534562e-09,9.936171243424274e-09,6.594965271805586e-09,0.010223307,0.011394095,NaN,0.00062358263,0.038367055,0.015348829,2.783739079526004e-09,5.076350223856552e-09,NaN,1.7105819538620892e-10,8.765092540663488e-10,1.263150826991133e-09
0.023057334,0.015845116,0.016453842,0.08196499,0.011346638,0.029128011,7.2990594679467335e-09,8.111050095460648e-09,5.7233936132106145e-09,1.3653767241827985e-08,3.062705984657743e-09,9.069613116086117e-12,0.010744881,0.017568786,0.016580902,0.02639509,0.004620184,0.0061956607,1.3631821550036394e-08,1.1665765659030214e-08,1.0349162166134462e-08,2.1654878654131515e-09,8.499007597711659e-09,1.1304100017150986e-09
0.02720239,0.033045217,0.024233855,0.041111276,0.0628812,NaN,2.0960458882446353e-08,5.255657034575201e-09,9.811004321458316e-09,5.067715006315532e-09,4.2633452445456355e-09,NaN,0.003498794,0.015588393,0.0009956211,0.01842478,0.02472047,NaN,2.2312743699123144e-09,4.397009647008621e-09,1.6333603219953474e-09,1.0196305744170076e-09,8.55360117457682e-09,NaN
0.007342756,0.009501681,NaN,0.023187354,0.10085794,0.023064349,1.404636540414117e-08,1.7119852480096398e-08,NaN,2.727013309611337e-09,2.067995949484036e-08,1.9254801086887596e-09,0.01198705,0.033411853,NaN,0.01342519,0.017761126,0.017585874,2.544498570178355e-10,5.093493127272808e-10,NaN,7.67318576733178e-10,3.0379953552817085e-09,7.209394747853537e-10
0.06247007,0.0363157,NaN,0.14831957,0.05747885,NaN,1.9308510443294402e-08,7.413318514615241e-09,NaN,6.924527617968579e-10,7.122766682021719e-10,NaN,0.03646615,0.0012588911,NaN,0.04557325,0.002135843,NaN,7.792100464865115e-09,1.2440435057103905e-08,NaN,4.92789339889832e-09,2.4859308223046384e-09,NaN
0.022960052,0.03532408,0.010953739,0.0873942,0.019049507,0.039763827,1.0081707829678876e-08,5.274220504780658e-09,1.234712664055504e-08,4.0376998862445834e-09,1.5592663070440604e-08,1.5864309310664737e-09,0.008306459,0.011207432,0.012313008,0.027414039,0.022635274,0.0326335,1.5361947422465327e-08,1.1385074688563535e-09,1.1097449650193658e-08,2.371503209086523e-09,1.7738290558622083e-09,1.4727255526203464e-10
0.0879714,0.009899514,0.033922877,0.100086406,0.03540247,0.041523278,1.7724854847744886e-09,9.609453368447651e-09,8.439223306289101e-09,6.775402260073005e-09,4.5379493010533345e-09,5.696125349174963e-09,0.017083045,0.02178923,0.002805993,0.004695542,0.0065743327,0.039803877,6.849758924995508e-09,1.2225077505867432e-08,2.660576814417226e-09,8.253029015400926e-09,5.14224250680595e-09,1.3713434193762808e-08
0.064334586,0.006232377,0.004323691,0.1069015,0.0012988709,NaN,1.7426886045335266e-09,6.7844880616285685e-09,6.380947020767636e-10,5.664489431331243e-09,1.8461091998850376e-08,NaN,0.014845606,0.021270499,0.009076163,0.038019683,0.03374041,NaN,1.0991450645481127e-08,6.3628393387471505e-09,8.999601897041742e-10,1.564362563100108e-09,8.6793765230464e-10,NaN
NaN,0.024626125,NaN,0.055676345,0.12602153,0.011346638,NaN,3.0405554324319795e-09,NaN,4.902550795882199e-10,1.3189530651686043e-08,3.062705984657743e-09,NaN,0.012555659,NaN,0.018503508,0.018475316,0.004620184,NaN,2.5477728538003674e-09,NaN,1.0752595779907337e-09,2.0333683348194853e-09,8.499007597711659e-09
0.00047552586,0.017051302,0.0020016544,NaN,0.01776968,0.065150075,3.260276368322046e-09,9.799525080289584e-10,9.304080197253262e-10,NaN,5.229081126434387e-10,4.503109551912132e-10,0.004104074,0.012277678,0.011451907,NaN,0.0054224357,0.0015643537,1.9757745918502767e-08,1.2694628254844575e-08,6.462841650733964e-09,NaN,1.1338358862911235e-09,7.4330316485182735e-09
0.039912477,0.045684963,0.006009266,0.0106557235,0.040394843,0.014493048,7.971328624956087e-09,1.3076957919300192e-08,1.51908145784585e-09,1.8470425744432362e-09,1.3959313566180853e-08,9.57034625159725e-10,0.016626015,0.006174336,0.013043523,0.013889968,0.03258145,0.024242133,7.358214981767475e-09,2.4451082721033135e-09,5.76045546679671e-09,1.547980227334378e-08,1.891284157062856e-09,1.989846440397791e-08
0.078157,0.02976425,0.052423798,0.040496245,0.030864477,0.014158353,1.4444798135393455e-10,1.2671509896922117e-08,1.3199330073376814e-08,2.175139153515193e-08,1.14517187399521e-09,6.07313516143293e-09,0.03328289,0.017249852,0.027326226,0.021900497,0.0047138482,0.033545256,7.803647922299817e-09,8.644025190074345e-09,8.663245121276475e-10,7.493759113241794e-09,7.70625743773401e-09,2.172632517644102e-08
NaN,0.07664372,0.016450703,0.022862121,0.056269325,0.020449437,NaN,7.54460710572502e-09,9.235463088730356e-09,1.2398468807184315e-08,1.5068353127756229e-09,9.595579657240005e-09,NaN,0.0038288832,0.012612987,0.010934196,0.02332987,0.030154338,NaN,3.03715110006042e-09,8.248439192521523e-09,3.336880799453823e-09,2.427049308056928e-10,9.895332317433336e-09
0.006149806,0.0791263,NaN,0.081628785,NaN,0.045945458,2.8089108816686803e-10,1.9440064280562552e-09,NaN,2.909047391863595e-09,NaN,4.641934420179794e-09,0.00281512,0.014850348,NaN,0.016645998,NaN,0.013678372,3.1672620776079796e-09,1.1128609311850113e-08,NaN,4.7137382747086676e-09,NaN,4.958094601548169e-09
0.034910902,0.01633294,0.023279093,0.036724493,0.06896196,NaN,5.966062394113791e-09,4.796718938715472e-09,1.2004233537754594e-08,4.7317090523524286e-09,1.1292836804566164e-09,NaN,0.015473057,0.0065547675,0.0029838793,0.022376917,0.00029593706,NaN,5.9345298536461755e-09,5.0207631732690494e-09,7.178728174406235e-09,4.6588895241672645e-09,5.1756612606812524e-09,NaN
0.0076981634,0.041708943,0.007879078,0.011853091,0.028699946,0.057022326,9.362563779813371e-09,2.5426039771889175e-09,1.2207555209753362e-08,1.7791250618570675e-08,8.817771131319763e-10,5.560788662872795e-09,0.03414402,0.0015458949,0.0040603876,0.027075145,0.037845984,0.016188309,1.9660918101904734e-09,6.287738728988357e-09,4.994411495484741e-09,3.825303551783371e-09,5.523983423461054e-09,1.0852776163861044e-08
0.1003877,0.032505907,NaN,0.06977578,0.0039421916,0.08526964,2.169269600060808e-08,4.743109398297474e-09,NaN,9.834861071367218e-09,1.3183038827246918e-09,1.4953817004115244e-08,0.018052913,0.03630133,NaN,0.010421246,0.0051900893,0.0339848,1.3418930501496451e-08,8.174467491794957e-10,NaN,8.775316862053018e-09,1.8413520708193687e-10,1.609260378426791e-08
0.066517934,0.0026267767,0.10594409,0.16570191,0.02214536,NaN,4.6018822641435975e-09,1.768270474489242e-09,2.645914308832542e-09,0.13424641906092916,2.2082847758730928e-08,NaN,0.017403245,0.013768986,0.024300328,0.06335028,0.00356742,NaN,3.5390127876844257e-09,6.203077565491988e-09,1.2948531497025684e-08,0.05090657340371679,1.0000013400679464e-08,NaN
0.06491095,0.05730515,0.029747032,0.042464375,0.026094444,0.012377322,1.720714098984999e-09,2.2778981478843718e-10,3.184677827006155e-09,3.400490750093965e-09,4.505386050346338e-09,9.748609447468581e-09,0.01892981,0.03166198,0.021808535,0.017216211,0.008394271,0.01635401,4.418179544440903e-09,1.6457033206671023e-08,1.289255729952643e-09,1.6047075196423677e-09,7.634851098559103e-09,1.1071179556454425e-08
0.05212239,0.016131552,NaN,0.02859779,0.075051434,0.01341706,2.9355051028856494e-09,3.963070357938716e-09,NaN,3.164617068396325e-09,7.359233333836812e-09,6.352200509086164e-09,0.023387194,0.0116081685,NaN,0.0043474324,0.021749958,0.0136641115,7.10358466493588e-10,1.793214382539432e-09,NaN,7.29402174770577e-09,3.201731893498483e-09,3.218600587440168e-09
0.023757167,NaN,0.006473799,0.011841804,0.0071840724,0.08868636,3.5967271660997113e-09,NaN,6.674392224667591e-09,1.0605685690778799e-08,1.2539525134393215e-08,7.069874597212533e-09,0.004170358,NaN,0.0041526817,0.005074933,0.0050750226,0.010817975,1.1625969062456498e-08,NaN,1.529777711450908e-08,5.7064571123977e-09,6.090736803798791e-09,1.2120449990882243e-08
0.0023840219,0.011753976,NaN,NaN,0.07474926,0.010277666,5.972397409959029e-09,7.270919560875555e-10,NaN,NaN,2.3709200158705812e-09,1.088794694681372e-08,0.024911426,0.0153594315,NaN,NaN,0.0074640512,0.010936618,1.1821771395137404e-08,2.740806789858219e-09,NaN,NaN,9.316378613011267e-09,7.576088902061517e-09
0.033853527,0.0253903,0.11085968,0.12602153,0.032341212,NaN,5.485779469571739e-09,8.87216728556739e-09,8.945654217384913e-09,1.3189530651686043e-08,1.5131283503944104e-08,NaN,0.0035107546,0.013868712,0.043572173,0.018475316,0.008153766,NaN,1.9781211547248434e-09,1.4415447197047015e-08,9.574762954711602e-09,2.0333683348194853e-09,1.3521997743737302e-08,NaN
0.026783152,0.014776652,NaN,0.012377322,0.05971714,0.013214901,1.6299541785724792e-09,8.754049447140533e-09,NaN,9.748609447468581e-09,1.0653661966508743e-08,3.583566492160184e-09,0.020772241,0.0039946437,NaN,0.01635401,0.01188812,0.00064014643,5.272627157798526e-09,3.982420088144423e-09,NaN,1.1071179556454425e-08,4.778574024325022e-09,1.6187496898467657e-09
0.042221084,0.011967823,0.02542366,0.018194899,0.016087696,NaN,1.5234941225239496e-09,2.8517441602593507e-09,8.122801986587547e-09,1.0669129635321184e-08,7.499460219495546e-10,NaN,0.021341732,0.0084955245,0.004844986,0.0033006892,0.020336688,NaN,2.44681700942162e-09,2.3478754183903217e-10,1.566916726924994e-08,1.9106525042666966e-09,6.053485213097787e-09,NaN
0.05928974,0.056489885,0.029557265,0.014901057,0.035374615,NaN,1.1981277081574149e-11,5.284184478870912e-10,1.271403945318772e-08,7.749762109821035e-09,1.3523979505714046e-09,NaN,0.015100986,0.0079716,0.011576619,0.0032001138,0.008575978,NaN,3.251899874379127e-09,3.6735903208295895e-10,8.164617253114681e-09,8.167055809416013e-09,4.718694120338374e-09,NaN
0.009465445,0.04792145,0.075850986,0.015942533,0.01990131,0.0018027648,8.516966541749493e-09,1.402918600734715e-09,9.394678687768554e-09,3.742185117339147e-09,9.822346325183418e-09,7.47941183987244e-09,0.021055311,0.013885409,0.038622458,0.014913663,0.0058480054,0.013825603,5.431398497623974e-09,4.188768244588192e-09,1.228746049353191e-08,2.2424116175034925e-09,4.090112082355546e-09,1.8033093490688046e-09
0.008417755,0.040400103,0.039384276,0.13633156,0.04925829,0.049490754,7.757018416487682e-09,1.131151081135151e-08,8.675394791435309e-09,3.762938544094041e-09,8.165712946095471e-09,6.802080912415853e-09,0.024181932,0.015670866,0.0071682334,0.028327158,0.019276958,0.0017796457,3.418717309244812e-09,7.1547890112544366e-09,5.389889645712742e-09,3.974966777606226e-09,3.812634104261026e-09,7.909849372711442e-09
0.05452235,0.00847736,0.05964762,0.04367575,0.08791875,NaN,1.8875642826543526e-08,6.550342018796229e-09,1.6884425496632716e-08,2.759755229897465e-09,2.4459426872791568e-08,NaN,0.002696544,0.033163257,0.015561982,0.010423794,0.052365303,NaN,2.4829638345380545e-09,1.1141242275969354e-08,2.836920521415154e-09,4.086715466034008e-09,1.0213718620866175e-09,NaN
0.025981277,0.013047546,0.00984405,0.103685126,0.004682593,0.005332269,9.51764836387703e-09,7.771027377145856e-09,1.7497769400076635e-08,3.633261358437778e-09,6.594965271805586e-09,7.208623017951332e-09,0.010405026,0.022332557,0.006942548,0.020512007,0.015348829,0.031308834,1.3296711495747182e-08,3.3462982801379937e-09,1.3501839299379093e-08,6.460658202867009e-09,1.263150826991133e-09,5.7570591627253975e-09
0.024850652,0.038267817,0.04043735,0.11295123,0.022862121,NaN,1.2282159178589325e-09,6.245626585354991e-10,7.186821637805707e-09,3.1082738605192617e-09,1.2398468807184315e-08,NaN,0.009555697,7.3779374e-05,0.016066223,0.008575596,0.010934196,NaN,1.1931283183663766e-09,6.369933018557372e-09,6.934326307606042e-09,8.454993233319996e-10,3.336880799453823e-09,NaN
0.006404873,0.0459785,0.08408077,0.033446077,NaN,NaN,7.223303344350285e-10,1.2251292147436033e-08,2.0504685449562743e-09,9.816922191818733e-09,NaN,NaN,0.007819485,0.013748422,0.017727539,0.0058296323,NaN,NaN,6.72011945049289e-09,3.573357248987108e-09,2.655388492422972e-09,3.644860011031703e-09,NaN,NaN
0.053777754,0.023961067,NaN,0.011323888,0.07248949,0.019871302,1.6713970013571e-08,2.925624211641553e-09,NaN,4.59693307031106e-09,1.8154519540458658e-08,1.6334621120994708e-08,0.00043814164,0.010844655,NaN,0.012530163,0.01779541,0.010206906,1.8157933013088212e-09,1.6117623694023031e-09,NaN,5.7606253517361594e-09,1.7954845873968672e-09,4.834290648347839e-09
0.015282365,0.036984816,0.013016671,NaN,0.042464375,NaN,7.586203604106195e-09,6.11620504936683e-09,7.69300653735705e-09,NaN,3.400490750093965e-09,NaN,0.030138556,0.01738347,0.010964282,NaN,0.017216211,NaN,8.175230742368811e-09,2.6891871247186616e-09,3.40952666100236e-09,NaN,1.6047075196423677e-09,NaN
0.00017143786,0.0012953505,0.027121022,0.025173012,0.0012245234,0.057681248,2.022629008724408e-09,1.1137609431943751e-08,8.458895223162344e-09,3.735081362254977e-09,1.145314083850213e-08,3.892669440258567e-09,0.009091139,0.010487556,0.021257877,0.009342166,0.002510827,0.0036825687,1.4230100361944942e-09,5.519665224884562e-09,7.702027848832671e-09,3.8661378057303075e-09,1.2098069757798813e-08,2.0111687273893786e-08
0.019030526,0.033522516,NaN,0.011346638,0.08615096,0.019639537,3.1020619128963034e-09,5.244867706810652e-09,NaN,3.062705984657743e-09,1.8739990004235096e-08,1.4394681988050273e-08,0.005179487,0.003797233,NaN,0.004620184,0.016468711,0.0016926378,3.3424177037222336e-09,1.7465637436320236e-08,NaN,8.499007597711659e-09,1.8660285816540778e-08,1.2940981342079994e-08
0.028233461,0.08649388,0.03712246,0.04264639,0.07613489,0.05786024,8.214981542242761e-10,1.736051719047893e-10,8.538664345025815e-09,3.3476414001976096e-09,2.1155777407688703e-09,7.454037387333301e-10,0.003802672,0.013302393,0.02987685,0.013063076,0.029297883,0.014337838,2.60455065848042e-09,2.602000625379075e-09,1.132833760131291e-08,1.0619186602972563e-08,1.1812393362065077e-08,5.604428060523858e-09
0.041480824,0.07279575,NaN,0.0022286177,0.007426575,0.003798619,4.961653227164575e-09,1.4650061344601006e-08,NaN,4.106913864543316e-09,5.235296196559602e-09,7.269687740674158e-09,0.014167108,0.018424615,NaN,0.011231333,0.0016730726,0.0007111132,9.146800122872278e-10,1.197237413375074e-08,NaN,1.6664984087144674e-08,1.0462802388366832e-08,4.5367917755889664e-10
0.17392403,0.014644384,NaN,0.068342336,0.021070078,NaN,1.5377400935934205e-08,3.823535960068014e-09,NaN,1.4474932426289389e-08,3.3353827477711206e-09,NaN,0.054328516,0.0040906817,NaN,0.004606284,0.001294896,NaN,5.182333118192162e-09,6.386415674075607e-09,NaN,1.2303949113029455e-08,1.2112079131321174e-08,NaN
0.025802411,0.02190514,0.032679133,NaN,0.06807064,NaN,7.324487114046541e-09,4.8656769724431115e-09,5.330193994512733e-09,NaN,7.596859918912457e-09,NaN,0.0024334826,0.0032390207,0.0099459365,NaN,0.016207615,NaN,1.7400306889792105e-10,7.6760309219992e-09,2.7950097097884097e-09,NaN,8.908377507887977e-10,NaN
