Vanilla model + Positive Masculine words,Vanilla model + Negative Masculine words,Vanilla model + Neutral Masculine words,Vanilla model + Positive Feminine words,Vanilla model + Negative Feminine words,Vanilla model + Neutral Feminine words,Bolu model + Positive Masculine words,Bolu model + Negative Masculine words,Bolu model + Neutral Masculine words,Bolu model + Positive Feminine words,Bolu model + Negative Feminine words,Bolu model + Neutral Feminine words,Wino model + Positive Masculine words,Wino model + Negative Masculine words,Wino model + Neutral Masculine words,Wino model + Positive Feminine words,Wino model + Negative Feminine words,Wino model + Neutral Feminine words,Wino and Bolu model + Positive Masculine words,Wino and Bolu model + Negative Masculine words,Wino and Bolu model + Neutral Masculine words,Wino and Bolu model + Positive Feminine words,Wino and Bolu model + Negative Feminine words,Wino and Bolu model + Neutral Feminine words
0.06325547,0.07679223,0.05786024,0.018769924,0.06477977,0.08804859,3.32159277166566e-09,1.1272134503581555e-08,7.454037387333301e-10,2.6892832682978707e-09,1.0240997286303788e-08,5.773395345132215e-09,0.035777874,0.013056032,0.014337838,0.020515472,0.0012035035,0.0074787885,9.540087816950482e-10,4.133254641325301e-09,5.604428060523858e-09,8.963701725317463e-09,2.8782891348111406e-09,1.2327426135438913e-08
0.019469887,0.029947873,0.016804814,0.004452452,0.00847736,0.01342405,3.0317188204342926e-09,8.50443748583174e-09,7.293181197853826e-09,5.715538042849744e-09,6.550342018796229e-09,1.4878400751011656e-09,0.01983758,5.4640986e-05,0.002102524,0.019501336,0.033163257,0.0015517771,3.839934523131028e-09,7.1347492271861546e-09,7.014584413322922e-09,1.820507831984397e-08,1.1141242275969354e-08,2.9000012148616694e-09
0.036724493,0.06596082,0.07678324,0.01399238,0.028737882,0.04925829,4.7317090523524286e-09,4.808040271475633e-09,9.896675548515255e-09,1.42607883835133e-09,6.54368240843306e-09,8.165712946095471e-09,0.022376917,0.018327452,0.008772001,0.016979512,0.019812703,0.019276958,4.6588895241672645e-09,1.8189528702694524e-08,1.1774630204880454e-08,7.333317571245335e-09,1.270853134012484e-08,3.812634104261026e-09
0.007758349,0.005676713,0.018247992,0.019878179,0.0030907989,NaN,5.476749574684359e-09,1.8879601978993854e-09,1.1362510932144687e-10,8.330343664875173e-09,1.7197065216301155e-08,NaN,0.0052190647,0.012737054,0.001901865,0.003858596,0.012667522,NaN,2.0238814790740633e-10,7.2381615145999945e-09,2.9557604697139084e-09,2.9750968980057912e-09,1.6360914706359253e-08,NaN
0.03823322,0.020532995,0.056970306,0.04117018,0.019129075,NaN,1.8826383590964113e-08,6.7875952081131175e-09,4.830284627138637e-09,8.833646120143257e-09,7.182904146474378e-09,NaN,0.036294736,0.025844239,0.0018371455,0.014243819,0.013498183,NaN,8.094578896056248e-09,7.806153969752705e-09,2.9589640529459338e-09,2.448931342435845e-08,6.47700099457027e-09,NaN
0.014514987,0.024071371,0.07500976,0.1200479,0.03959987,0.020390168,2.2983931945164127e-09,8.815862633654303e-09,4.238232114870885e-09,1.403877764039052e-08,2.291709928770036e-08,2.9995654848846698e-09,0.020862851,0.00611639,0.015115652,0.017642468,0.009432087,0.004468709,3.3480796607365804e-10,5.713392148276597e-09,8.950395827267421e-09,3.8257670920138764e-09,7.030353452175397e-10,1.8770564824688307e-09
0.04599926,0.017128844,NaN,0.14977771,0.0033410229,0.06811414,5.8472272301823836e-09,9.087099912818974e-09,NaN,8.599081008017762e-09,6.14120105463245e-09,2.422707708060745e-09,0.03302145,0.020644672,NaN,0.012569654,0.0073139966,0.005881521,1.7815285427436045e-09,3.463833178618536e-09,NaN,4.5810874885199304e-09,8.325510086892862e-09,2.248362327914033e-09
0.04158022,0.015131897,0.038386416,0.008510532,0.040400103,NaN,5.3335165034473775e-09,9.28433391603721e-09,2.0093403281518096e-08,1.0101975794069018e-08,1.131151081135151e-08,NaN,0.015816987,0.006031731,0.007836219,0.020743791,0.015670866,NaN,7.478097280300133e-09,3.481238422531341e-09,3.706611129139503e-09,4.994761680643389e-09,7.1547890112544366e-09,NaN
0.005061701,0.042672254,NaN,0.03742291,0.019037094,NaN,3.953723293204092e-09,7.096546988938357e-09,NaN,0.20633313853061278,1.0007661435662563e-09,NaN,0.0037323982,0.016789997,NaN,0.02967076,0.040239215,NaN,3.094446358875569e-09,1.5264173397477876e-09,NaN,0.07357609582835492,4.5848065344245015e-09,NaN
0.03990349,0.02698803,0.025908582,0.022284303,0.012107201,0.00039231777,6.861700756199962e-09,3.4936668419360828e-09,4.607895162656028e-09,5.689004892173166e-09,1.1909638511498066e-08,1.849658259889253e-09,0.0046499595,0.023487069,0.000357233,0.023972433,0.005300196,0.00801041,7.579474742280823e-09,1.1383959316879633e-08,1.998668383573765e-09,7.547320206302555e-09,4.795860375494954e-10,1.278984618213741e-08
0.004280746,0.016432695,0.030279338,0.06934684,0.005615752,0.031717055,1.2463746701385503e-10,1.7326128171069044e-09,8.299288770108326e-09,2.7207329722500617e-09,9.556309431280052e-09,2.0380055976154665e-09,0.0105609745,0.006153345,0.012276298,0.026279557,0.022133347,0.0044482797,5.40899519618776e-09,2.176869920433866e-09,4.219453556518482e-09,3.528911038386262e-09,5.262252220777919e-09,1.4612418386406034e-08
0.0005070083,0.055299144,0.06483219,0.01776968,0.02832584,NaN,4.594851901740249e-09,2.819572395007519e-09,7.150322972604428e-09,5.229081126434387e-10,4.410394188747446e-09,NaN,0.014329523,0.0029616104,0.010324016,0.0054224357,0.0037578791,NaN,6.971601324012866e-09,7.08791008090931e-09,8.46040199009579e-09,1.1338358862911235e-09,6.236732408293477e-09,NaN
0.015732005,0.00433968,0.07050841,NaN,0.021498933,NaN,3.6437960981849926e-10,1.1174320274642824e-08,1.2414700378826637e-09,NaN,9.574969449255288e-09,NaN,0.0002604723,0.010729983,0.002460137,NaN,0.023076132,NaN,8.713142984895228e-10,8.253301431171423e-09,7.574989212277838e-09,NaN,1.1069723082623995e-08,NaN
0.033446077,0.028876238,0.012371389,0.022850424,0.0459785,NaN,9.816922191818733e-09,2.7263163115964772e-09,1.1598037761087476e-08,6.979867170353593e-09,1.2251292147436033e-08,NaN,0.0058296323,0.008063085,0.016517144,0.010171089,0.013748422,NaN,3.644860011031703e-09,6.054225423074433e-09,7.597148334037573e-09,1.850746257636704e-09,3.573357248987108e-09,NaN
0.0010445621,0.0040891245,0.048596498,0.008076869,0.014776652,NaN,4.318444997430948e-09,2.0830429482004975e-09,8.719738958662404e-09,7.619233105549128e-09,8.754049447140533e-09,NaN,0.0053215735,0.011353783,0.00538449,0.027987279,0.0039946437,NaN,1.0784003551256305e-08,2.37688359619459e-08,2.1194538346591685e-09,1.4003867440659512e-08,3.982420088144423e-09,NaN
0.038336046,0.0402548,0.028233461,NaN,0.042696223,NaN,1.3483999056207452e-08,3.337002896230956e-11,8.214981542242761e-10,NaN,6.890974790785265e-09,NaN,0.0077514723,0.0065191165,0.003802672,NaN,0.021807894,NaN,4.906074255184301e-09,5.813586695380124e-10,2.60455065848042e-09,NaN,1.3531262110788589e-08,NaN
0.032192633,0.08059217,0.0033851415,0.04819887,NaN,NaN,6.865090329544188e-09,2.024525547206224e-10,6.4144163036683466e-09,1.4403054082734457e-08,NaN,NaN,0.00044314563,0.002113184,0.0061650425,0.0055264384,NaN,NaN,1.1075870193222315e-08,6.841504585075597e-10,4.154836460990019e-09,9.959057883923705e-09,NaN,NaN
0.023109235,0.02634409,0.021719277,0.14478646,0.057903875,NaN,9.495574576634525e-09,1.7945411380851373e-08,1.197864601953924e-08,2.038119652214565e-08,8.321638440833556e-09,NaN,0.002334565,0.035181887,0.013731003,0.002523847,0.021865882,NaN,5.325045016046914e-09,3.1272119754843786e-09,1.13830093684264e-08,6.580944081346907e-09,1.8185255801217437e-09,NaN
0.033163548,0.038759366,0.06716345,0.014514987,NaN,0.0194421,8.086207259339062e-10,1.2484922096156481e-08,5.105445857744861e-09,2.2983931945164127e-09,NaN,1.1646232996216643e-08,0.0069281263,0.039057285,0.009260759,0.020862851,NaN,0.007967234,7.155867245978165e-09,1.6925757184704793e-09,5.560146315586323e-09,3.3480796607365804e-10,NaN,5.0673952534108224e-09
0.013557136,0.025414556,0.024538534,0.019589365,0.0208273,NaN,8.51731585260751e-09,2.6186002255457197e-09,7.595187653613132e-09,2.5043441487238027e-09,8.153726423210106e-09,NaN,0.0021520406,0.014851168,0.0067539257,0.008445401,0.021624774,NaN,1.92070710725023e-09,1.2666828697049937e-09,1.6676097447376748e-08,2.365633161582892e-09,6.870437219141934e-09,NaN
0.026663609,0.028737882,0.041984797,0.023757167,0.14831957,0.011841804,8.586980765334928e-09,6.54368240843306e-09,6.92253715461888e-09,3.5967271660997113e-09,6.924527617968579e-10,1.0605685690778799e-08,0.014737467,0.019812703,0.003544502,0.004170358,0.04557325,0.005074933,4.757865219862101e-09,1.270853134012484e-08,1.0549878928789447e-08,1.1625969062456498e-08,4.92789339889832e-09,5.7064571123977e-09
0.08108856,0.040282845,0.031701557,0.00017143786,0.0873942,NaN,5.634253993913596e-09,3.3516292640561884e-09,3.011190616297732e-09,2.022629008724408e-09,4.0376998862445834e-09,NaN,0.00042090006,0.010335624,0.0388142,0.009091139,0.027414039,NaN,1.9247454248472184e-08,1.0778643325104476e-09,7.244522863547598e-09,1.4230100361944942e-09,2.371503209086523e-09,NaN
0.0037173778,0.029847752,NaN,0.025907723,0.018789604,0.17963111,4.1142838858032604e-09,2.707613688812671e-09,NaN,4.017622590515857e-09,2.0057175365018054e-09,3.121403679973156e-08,0.0012903139,0.014604077,NaN,0.031370766,0.009771273,0.042268522,4.50112651317891e-09,1.7807817748183297e-08,NaN,5.827610158326557e-09,2.271020024813275e-09,1.322958731453383e-08
0.022556104,0.02701822,0.12500302,0.023971751,0.0034953672,NaN,8.348833138716039e-09,5.8586484552591855e-09,1.732453554659924e-08,8.4904357988691e-09,1.61727729819372e-09,NaN,0.022838563,0.018225446,0.04195692,0.001623366,0.010338895,NaN,1.8017933797742636e-08,2.375924706976562e-09,6.6591963384515784e-09,1.1056197633634024e-08,7.273860680445665e-11,NaN
0.041984797,0.03597117,0.06399384,0.006096013,0.017233161,0.014776824,6.92253715461888e-09,8.099752417389805e-09,1.1051058887434628e-08,7.733927775976923e-09,7.655224475155986e-09,3.6268409768502874e-09,0.003544502,0.015475851,0.008597381,0.01245597,0.010056717,0.009305367,1.0549878928789447e-08,1.2588382648781593e-08,2.9174317683899886e-09,6.963272930482489e-09,1.3526531318641677e-09,1.3819509907947447e-08
0.02720673,0.032277573,NaN,0.06491095,0.018281173,NaN,1.5554065396772287e-09,6.517646422565804e-10,NaN,1.720714098984999e-09,3.7201722833735736e-09,NaN,0.012347083,0.018112104,NaN,0.01892981,0.007687114,NaN,6.907128214869718e-09,9.021661365876676e-09,NaN,4.418179544440903e-09,4.399562165968707e-09,NaN
0.06399384,0.054368425,NaN,0.05212239,0.13428952,NaN,1.1051058887434628e-08,5.424794655151111e-09,NaN,2.9355051028856494e-09,1.1059126663048868e-08,NaN,0.008597381,0.030957863,NaN,0.023387194,0.001984112,NaN,2.9174317683899886e-09,3.9365384649908686e-09,NaN,7.10358466493588e-10,9.344060393490228e-09,NaN
0.016004575,0.0029683784,0.038101174,0.02121929,0.021719277,NaN,8.457814344720038e-09,8.352811470269117e-09,5.512768658233469e-09,1.0022864104647367e-08,1.197864601953924e-08,NaN,0.017517395,0.02286268,0.0021227375,0.010332998,0.013731003,NaN,3.0444864025647167e-09,4.753866744700019e-09,9.293107136251755e-09,1.3893091094230314e-08,1.13830093684264e-08,NaN
0.022246087,0.040647082,0.04072772,0.026663609,0.06980441,NaN,1.188181813919012e-08,1.7874246777127567e-08,7.925591710700175e-10,8.586980765334928e-09,2.200217046315761e-09,NaN,0.0016323905,0.008459812,0.020481223,0.014737467,0.010811087,NaN,3.6151162272068937e-09,1.7542658770075548e-08,8.191561207127052e-09,4.757865219862101e-09,2.678730216809644e-09,NaN
0.0004999209,0.00082815497,0.0011517406,0.04461689,0.043351717,0.009333484,3.2115946985156185e-09,6.3675297933690755e-09,8.246643534715048e-09,7.555207078013826e-09,7.104252464085192e-09,3.2376531039490786e-09,0.028526671,0.011645205,0.025662795,0.0032581761,0.028459538,0.019267552,1.447268475202046e-09,3.899832914933121e-09,1.9237948734041055e-09,1.0250520460219903e-08,5.997085047310113e-09,7.375540952286874e-09
0.0469908,0.06541622,0.0007409677,0.014359094,0.08500314,0.006009266,6.799288972125783e-09,3.178399987646685e-09,5.345689169100609e-11,2.6571555095111776e-09,6.114844339211167e-09,1.51908145784585e-09,0.0023052096,0.023270367,0.015150011,0.007165335,0.0047638416,0.013043523,9.231241026794179e-09,1.5673577158370477e-08,1.3113716113011264e-08,1.238566443850786e-08,1.182073079697421e-08,5.76045546679671e-09
0.0651915,0.022556104,0.015460759,0.06015019,0.030003518,0.026667174,3.1929698329768996e-09,8.348833138716039e-09,8.173942800393519e-09,7.367193667617844e-09,9.259518249371546e-09,1.1004976610551331e-08,0.03173648,0.022838563,0.025390029,0.04860431,0.017518688,0.035362177,1.6756733833833692e-08,1.8017933797742636e-08,1.9123312655633384e-09,9.730048683431747e-09,1.5174388801053595e-08,1.4619005797578133e-09
0.0012719557,0.05457242,NaN,0.09850476,0.009282071,NaN,5.089198902574754e-09,2.316130842672237e-09,NaN,7.119951691728988e-09,8.403110034194139e-09,NaN,0.01519464,0.002101209,NaN,0.025832068,0.006345853,NaN,2.28915891797854e-09,4.797644323484285e-09,NaN,2.550212437057997e-09,7.318603514883115e-09,NaN
0.0018443093,0.0099290535,0.007938739,0.042360604,0.05189518,0.085842416,1.2863175802291238e-10,8.35187820291683e-09,1.2400939226886454e-08,2.125598308477805e-09,1.8530498524516048e-09,8.389076100456805e-10,0.017037079,0.015338585,0.023288935,0.00499928,0.009426996,0.0070629567,1.3420111584505623e-08,2.023813047702383e-09,4.39865323331734e-09,5.970823141465686e-10,1.2602372562176e-08,1.3306618341923926e-08
0.058160417,0.019275289,0.10858047,0.0059449486,0.05786024,NaN,2.7981318928560484e-09,7.574680271904555e-09,3.9121078598824965e-10,5.887483389699355e-09,7.454037387333301e-10,NaN,0.03927896,0.030717552,0.0067781955,0.036728017,0.014337838,NaN,4.501416097507649e-10,2.073169400040875e-09,1.921763490009276e-08,6.440361313697629e-09,5.604428060523858e-09,NaN
NaN,0.10085794,0.09045178,0.0540791,0.23058592,0.004577212,NaN,2.067995949484036e-08,2.2900674499087836e-08,5.100551633829831e-09,1.775305252804671e-08,1.9101700082790884e-09,NaN,0.017761126,0.051854283,0.0067471713,0.06292345,0.011429235,NaN,3.0379953552817085e-09,1.294381062055816e-08,4.700450029204717e-10,7.868367943308918e-09,1.952545143624196e-08
0.03700539,0.042238533,NaN,0.10378004,0.02341609,0.034843497,2.4890268977839636e-09,1.589314219119231e-08,NaN,1.6592500665102428e-08,4.327953051497246e-09,7.772870867783777e-09,0.007258907,0.005148411,NaN,0.03104423,0.002205789,0.014775854,5.9833022425515026e-09,1.0612261208686746e-08,NaN,1.643856092220508e-08,8.507811233293694e-09,5.959028652469112e-10
0.029975893,0.018678784,0.041523278,0.004682593,0.026611157,0.0017828317,4.727882437112474e-09,9.129507816396654e-09,5.696125349174963e-09,6.594965271805586e-09,7.364558837763546e-09,8.710258582109165e-09,0.0042147515,0.016780168,0.039803877,0.015348829,0.009319663,0.0007549515,2.1678719867856966e-08,4.3148709882867564e-09,1.3713434193762808e-08,1.263150826991133e-09,7.321528688875034e-09,6.614609193711374e-09
0.04531582,0.031149317,0.010750063,0.04925829,0.07197036,0.016946666,1.9549901985466134e-08,6.310118212671245e-09,5.0622595004767845e-09,8.165712946095471e-09,1.6333705044752067e-08,5.444606210325276e-09,0.018552259,0.0036733625,0.0024198461,0.019276958,0.014151853,0.010378376,7.77141326291364e-09,1.6184385221969591e-09,6.578699383863462e-09,3.812634104261026e-09,1.1216075262998615e-08,3.6458619040447005e-09
0.038114227,0.032341212,NaN,0.013233624,0.043445893,0.06502727,4.989957821943669e-09,1.5131283503944104e-08,NaN,4.800647393499169e-09,2.67155263883323e-09,4.1789224858312934e-09,0.038212404,0.008153766,NaN,0.00850185,0.023334753,0.006050721,8.812887086762089e-10,1.3521997743737302e-08,NaN,1.7085971741603867e-08,2.1595105703653417e-09,2.6448873508000403e-09
0.053125143,0.13090073,0.08253324,0.08868636,0.013579793,0.02831028,9.858884320035344e-09,1.5742035773883e-08,1.6835492444577937e-08,7.069874597212533e-09,6.401001118039318e-09,9.051087833215898e-09,0.015714288,0.0026958361,0.015014645,0.010817975,0.011584362,0.0032275147,5.758823140578073e-09,2.001880420113289e-09,1.2537612892327132e-09,1.2120449990882243e-08,3.6025361097036246e-09,7.429961975530253e-09
0.003928803,0.0055445265,0.033366375,0.006310478,0.0114287045,0.017233161,7.315674815933093e-09,8.869990950066686e-09,1.7667621012018575e-10,3.590892000415735e-09,9.169402230557733e-09,7.655224475155986e-09,0.008201439,0.020231582,0.005747065,0.0009030048,0.009401582,0.010056717,3.2347279438349474e-09,2.624419931374078e-09,2.9176002308561877e-09,5.936650355337081e-09,1.787741635284057e-09,1.3526531318641677e-09
0.0455579,0.018236246,0.016946666,0.022423618,0.056805074,NaN,2.638477908378789e-09,8.725124369529658e-09,5.444606210325276e-09,7.344422070509893e-09,9.85772323318368e-09,NaN,0.029900312,0.02716581,0.010378376,0.026255116,0.022341352,NaN,5.166908151332805e-10,2.0342098092790417e-09,3.6458619040447005e-09,8.435720122434986e-09,8.169477663799718e-09,NaN
NaN,0.03561879,0.0066533014,0.07845218,0.06452552,0.00587523,NaN,2.844785310096576e-09,2.6561380178646843e-09,2.18784963756935e-09,5.1607162432354414e-09,2.2647909436734892e-08,NaN,0.00064891577,0.00932204,0.03667017,0.006148167,0.019638106,NaN,4.380518558999569e-09,3.3421141271139376e-09,1.2215118864317143e-08,1.1784801287606506e-08,1.9834697495557663e-09
0.061217032,0.019037094,0.012897626,0.045557603,0.056489885,0.0010902472,6.35139328630796e-09,1.0007661435662563e-09,6.148354741997153e-09,5.157571932035143e-09,5.284184478870912e-10,4.3037154257019594e-09,0.0010398217,0.040239215,0.03069675,0.035509326,0.0079716,0.009557638,5.991303245189705e-09,4.5848065344245015e-09,4.856981067336008e-09,4.040623273471322e-09,3.6735903208295895e-10,1.1538027269719642e-08
0.0068161488,0.035374615,0.057861734,0.026783152,0.03229128,NaN,8.625014431828948e-09,1.3523979505714046e-09,5.664877351929665e-09,1.6299541785724792e-09,3.965366174307761e-09,NaN,0.016055914,0.008575978,0.022738695,0.020772241,0.014650546,NaN,9.890735078177393e-09,4.718694120338374e-09,1.64414993009121e-08,5.272627157798526e-09,1.5111609533158266e-09,NaN
0.1247474,0.075051434,0.0018027648,0.03700539,0.023931406,0.08313738,5.054188317865638e-09,7.359233333836812e-09,7.47941183987244e-09,2.4890268977839636e-09,4.885074289529001e-10,3.3746780370158547e-10,0.0235993,0.021749958,0.013825603,0.007258907,0.00089369714,0.034365825,1.1855779094571695e-08,3.201731893498483e-09,1.8033093490688046e-09,5.9833022425515026e-09,3.938585301215686e-09,5.679660498858485e-09
0.03326019,0.00044448674,0.018194899,0.010350063,0.038267817,0.045207225,5.6669941343734376e-09,7.201797630473905e-09,1.0669129635321184e-08,8.843487789289561e-09,6.245626585354991e-10,1.2767360418886042e-08,0.014564235,0.009332508,0.0033006892,0.0013910905,7.3779374e-05,0.008565601,1.0374156651782318e-08,1.0036503572674604e-09,1.9106525042666966e-09,5.436125743996101e-09,6.369933018557372e-09,5.509665640390793e-10
0.07997488,0.040068395,0.018858656,0.023361318,0.04626605,0.06433155,1.2838576313178862e-09,6.52012467627916e-09,1.3862809802867027e-08,1.908054170218776e-08,4.995265999452325e-09,2.152930905080508e-08,0.02954179,0.024577497,0.0094487965,0.037972495,0.0006124892,0.008340187,2.2059156168374727e-09,2.465156301312277e-09,3.3615500660832964e-09,1.012759925922424e-08,6.894853146754976e-09,2.2218042905475244e-08
0.058572344,NaN,0.052143995,0.041680507,0.0018876716,0.022821635,8.451247129198647e-09,NaN,1.6434496125095066e-11,2.836376911119487e-09,6.78915865193197e-09,6.472480559979385e-09,0.0057810154,NaN,0.0074919052,0.0035419688,0.019479621,0.01126723,1.896440480347872e-09,NaN,2.8716838195580463e-10,8.7414826627219e-09,1.0374435192861409e-08,3.270870282956473e-09
0.14977771,0.0071840724,NaN,0.005492954,0.03532408,0.097342506,8.599081008017762e-09,1.2539525134393215e-08,NaN,4.00710581556496e-09,5.274220504780658e-09,9.936171243424274e-09,0.012569654,0.0050750226,NaN,0.012299933,0.011207432,0.038367055,4.5810874885199304e-09,6.090736803798791e-09,NaN,2.0846734061219507e-10,1.1385074688563535e-09,8.765092540663488e-10
0.004452452,0.0057652406,0.014816269,0.15046977,0.02701822,0.04714743,5.715538042849744e-09,1.1517351933276743e-09,3.642910056944615e-09,8.914751839506074e-09,5.8586484552591855e-09,8.260619549504966e-10,0.019501336,0.02707981,0.0006721467,0.022616927,0.018225446,0.0026251283,1.820507831984397e-08,2.213146395313448e-09,1.6806867841889783e-09,8.875719326173481e-09,2.375924706976562e-09,7.707001890844278e-09
0.03325638,0.07694978,0.014772445,0.043689415,0.06775286,0.0012542233,3.4506182980398314e-09,1.512705072315157e-09,1.3980587243445086e-09,4.695582200842097e-09,9.322336624872918e-09,4.083088311901406e-10,0.0053529814,0.026372261,0.025320526,0.025260687,0.013528017,0.018805012,5.378534904346838e-09,1.0379197501464432e-13,8.907721903844701e-09,3.0238872924734372e-09,1.812451086088962e-08,2.8417955488801994e-10
0.045544606,0.039129585,0.011189004,0.006149806,0.08868636,0.055730276,1.559584061200381e-08,3.605406875828443e-10,5.68005437996677e-09,2.8089108816686803e-10,7.069874597212533e-09,5.063241825808973e-09,0.004156679,0.028069116,0.00032678992,0.00281512,0.010817975,0.00919389,6.215141179488626e-10,4.074906150355884e-09,7.837950913303082e-09,3.1672620776079796e-09,1.2120449990882243e-08,1.2568915075394926e-09
0.00012490153,0.10146694,0.050513774,0.023057334,0.028876238,NaN,1.1048855871886865e-08,2.6450966139623944e-09,1.4830580569169527e-08,7.2990594679467335e-09,2.7263163115964772e-09,NaN,0.0067212507,0.0015939893,0.004533559,0.010744881,0.008063085,NaN,4.513891437712969e-09,1.2937196973428211e-08,2.0995876731655372e-08,1.3631821550036394e-08,6.054225423074433e-09,NaN
0.022001714,0.12712857,0.029549008,0.010743387,0.0040891245,0.043351717,1.2904506362793056e-08,2.1384195816875895e-08,2.5423801813806435e-09,4.126410102500699e-09,2.0830429482004975e-09,7.104252464085192e-09,0.010163061,0.0067656115,0.0027056206,0.037642717,0.011353783,0.028459538,2.72354280794751e-09,1.1506575428588128e-08,1.0801435579299579e-09,6.037213284848519e-09,2.37688359619459e-08,5.997085047310113e-09
0.10219663,0.008306284,0.011931609,0.0054687206,0.027857184,0.005136907,1.3197517412244508e-08,1.1228822819481232e-10,8.482306700779985e-09,3.301203612554593e-09,1.0032517039348932e-09,7.544242452972583e-10,0.003463,0.012246918,0.016340978,0.01182444,0.013499558,0.010362148,2.580582969535783e-11,1.705679183311437e-08,1.1051450518606565e-09,8.513961834155648e-09,9.484362489819986e-09,2.05781663098481e-08
0.00013555586,0.019444924,NaN,0.08108856,0.078096926,0.036539324,1.0385698245851671e-08,8.348026804549935e-09,NaN,5.634253993913596e-09,4.398812744610403e-09,1.3956136996062796e-08,0.0140911825,0.013608955,NaN,0.00042090006,0.03930276,0.00273934,6.615652692332219e-09,1.625755224887726e-10,NaN,1.9247454248472184e-08,5.286210642829747e-09,7.83177653285172e-09
0.08428417,0.05747885,NaN,0.054726083,0.02634409,NaN,6.749798248106842e-09,7.122766682021719e-10,NaN,1.3513389851560476e-09,1.7945411380851373e-08,NaN,0.01458529,0.002135843,NaN,0.0061563402,0.035181887,NaN,2.626774499303597e-09,2.4859308223046384e-09,NaN,1.40669637310048e-08,3.1272119754843786e-09,NaN
0.08196499,0.122982085,0.007370528,0.013214901,0.06318942,NaN,1.3653767241827985e-08,2.9483117419681903e-08,4.091261687072523e-09,3.583566492160184e-09,5.960784733860525e-09,NaN,0.02639509,0.02068954,0.0017507672,0.00064014643,0.00557369,NaN,2.1654878654131515e-09,1.736813458330655e-08,8.285562159981996e-09,1.6187496898467657e-09,1.429416006393236e-08,NaN
0.023464551,0.070561625,0.084401965,0.05452235,0.0012685433,0.0019830912,1.3150228299514677e-08,5.3938776500839225e-09,1.1042915991354985e-09,1.8875642826543526e-08,4.551717711076542e-09,2.8950823960371963e-09,0.013954684,0.00022549182,0.0035238434,0.002696544,0.040411033,0.018992793,1.7713679995035037e-08,7.831269507874161e-09,3.47194068633927e-10,2.4829638345380545e-09,5.885235646041487e-09,6.187987670880357e-09
0.027121022,0.07410492,0.025956001,0.06502727,NaN,NaN,8.458895223162344e-09,1.453882070290291e-09,4.38743285105514e-09,4.1789224858312934e-09,NaN,NaN,0.021257877,0.023438487,0.026106972,0.006050721,NaN,NaN,7.702027848832671e-09,5.700557421939312e-09,1.5158551497362893e-10,2.6448873508000403e-09,NaN,NaN
0.031717055,0.1027015,0.0038863271,0.13937005,0.0540791,0.004342024,2.0380055976154665e-09,3.361937681370386e-09,1.8113115216045195e-08,9.806346373819608e-09,5.100551633829831e-09,1.0716667005195024e-08,0.0044482797,0.011077205,0.013472531,0.06402755,0.0067471713,0.0038868785,1.4612418386406034e-08,8.551912166268605e-09,2.9778236924904444e-09,1.621032638676745e-08,4.700450029204717e-10,1.063494029646117e-08
0.02247186,0.12500302,0.02783975,0.034943458,0.023317233,NaN,3.824812550012879e-09,1.732453554659924e-08,5.6162501177459134e-09,4.622666035115214e-09,1.281354733428941e-08,NaN,0.028598897,0.04195692,0.044312477,0.001138188,0.01996097,NaN,3.4161040662894493e-10,6.6591963384515784e-09,2.6639795230876118e-09,7.38103665687273e-09,5.7134156572491435e-09,NaN
0.0797787,0.07973455,0.039111197,0.06896196,0.03768874,0.018789604,2.5823715804618175e-09,4.0988034979982935e-09,7.126535750412444e-10,1.1292836804566164e-09,8.068747850420444e-09,2.0057175365018054e-09,0.030381506,0.0019973265,0.019110821,0.00029593706,0.028222002,0.009771273,3.1674725828323425e-09,1.5403156820772285e-08,1.0776356931807562e-08,5.1756612606812524e-09,1.0262415084394405e-08,2.271020024813275e-09
0.04043735,0.012149952,0.041544903,0.058975883,0.0012105629,0.023803033,7.186821637805707e-09,2.141308998171443e-09,1.7302058744061988e-09,8.105901658228554e-09,3.1675718506485318e-09,8.499158600863699e-09,0.016066223,0.007272601,0.025542982,0.02001112,0.012422534,0.013332941,6.934326307606042e-09,1.1098020946676002e-08,1.2354883026366448e-08,4.070983106174708e-09,4.980343602800641e-09,2.844610991203922e-09
0.038386416,0.09655088,0.0070451796,0.07093106,0.056385368,0.0062904777,2.0093403281518096e-08,9.184493041103359e-09,9.986562882202676e-09,1.0810460970844815e-08,3.777618537426086e-09,1.4545943968422015e-08,0.007836219,0.007734567,0.016598549,0.046998933,0.014114372,0.024977222,3.706611129139503e-09,1.8167604490249012e-08,1.6851621445490572e-08,5.512196948886938e-09,6.757624168574061e-09,8.951099583764943e-11
0.02294454,0.05971714,0.018229235,0.014337905,0.1246199,NaN,1.124063481183768e-08,1.0653661966508743e-08,0.004319345207834273,1.8102979948420028e-09,1.4447407832574033e-08,NaN,0.02157789,0.01188812,0.011495556,0.023986124,0.01863392,NaN,8.461745533427933e-09,4.778574024325022e-09,0.006263490933979697,7.232963547543214e-09,6.3850090006867255e-09,NaN
